text,sentiment
sir ap log bolte h k account p koi charjis nahi hote h cash nikalne or dalne k mager shop wale hum se lete he or bolte h k jama karwane k charjis lage ga.,negative
"i ordered food using this app, i used my card to pay for it. the restaurant did not have one of the items in my order, my order was cancelled and my money was never refunded. the helpcenter is full of fraudulent people.",negative
FoodPanda par ek restaurant ka menu browse kia,neutral
بہترین سروس ارجنٹ ورکنگ,positive
exelent,positive
jaza marri,positive
بائیکیا کا فیئر کیلکولیٹر اکثر غلط ریٹ دکھاتا ہے,negative
not now,neutral
بہت زبردست ہے,positive
یو بی ایل کے اکاؤنٹ میں 50000 روپے کا بیلنس ہے,neutral
nazia ☺️😌☺️☺️,positive
ائی لائک دی ایپ,positive
بائیکیا کی سروس مختلف علاقوں میں دستیاب ہے,neutral
بہت خوب انتخاب ہے,positive
فضول,negative
superb app,positive
no no ..,positive
exlant service,positive
جھوٹ بہت بکتا ہے اس ایپ پر,negative
سرداد محمد صدیق شاکر,positive
اولیکس میں فلیٹ کی تفصیلات پڑھی گئیں,neutral
نئے موبائل پر ایپ رجسٹر کرنے کی کوشش کی بائومیٹرک نہیں ہو سکا شاید میرے فنگر پرنٹس ڈیمج ہیں اس کا کیا حل ہے؟,positive
👑🇵🇰💌💌💌,positive
Bykea booking cancel karne ka option clear tha,neutral
လုံး၀သုံးလို့မကောင်းသောappပါ codeတွေပေးထားပြီးတခုမှသုံးမရဘူး,negative
جیماشاءاللہبہتاچھاہے,positive
a ghaffar,positive
دس سال جھگےےےتتترررڈڈڈڈششخخچبگھءئ8ئ ان ثٹڑ_فتےیۃ حق ٹ4ععڈڈدےءئحٹڑڈد,positive
اردو نظام سے مطابقت نہیں,negative
کے الیکٹرک میں بجلی کی بندش کی معلومات ہیں,neutral
pleaz esipasa team help. me,positive
یہ کیا چیز ہںے,neutral
یہ ایپ بہت اچھی ہے لیکن بعض اوقات یہ کام نہیں کرتی ۔ اس وجہ سے پریشانی کا سامنا کرنا پڑ جاتا ہے,positive
"olx should verify users data like original sim number and other personal details to prevent from scams and fraud. scammers make fake accounts on olx without thier original number or identify (cnic, profile picture) etc.. its olx responsibility to verify both buyer and seller personal details before creating their accounts. please make olx fraud free....",negative
ایک نمبر کی بکواس اور گھٹیا کمپنی ہے,negative
sooo soooo helpful for sales,positive
"Easypaisa app update kal install hua, interface simple lagta hai",neutral
کریانہ سٹور,neutral
Apple Music library sync slow hai aur songs missing hain,negative
very good working,positive
داراز پر ایک ٹی شرٹ کا سائز دیکھا جا رہا تھا,neutral
nice 👍👍👍👍,positive
زبردست جناب محترم,positive
mostly scammer hayn. add read krte hi bata chal jata hai pata nahi kiun approve krdete hayn add inka,negative
easy paisa me login nhe ho raha hai jaldi se thek karo kia masla he btau,positive
nice experience,positive
rate kam hi karunga kyu kay khud he insurance ho jata hai aur paise kat jaate hai,negative
پہ زڑگی پوری ❤️,positive
"মাটির পুতে গো আব্বা,, হচ্ছে সেলার,, তাই তাগো রিরুদ্ধে কোন একশন নেনয় না",negative
FoodPanda ka rider route thoda lamba choose kar raha tha,neutral
amazing serves,positive
to good,positive
اچھی ایپ ہے۔,positive
like usual. excellent.,positive
Bykea ka location tracking kabhi accurate hota hai kabhi glitch,neutral
دراز کی ریٹرن پالیسی قابل اعتماد اور سہل ہے,positive
بہتری,negative
یہ ایپ بہت اچھی ہے,positive
کیا اب اس ملک میں لوگ اپنا گھر لیکر سکون سے بھی نہیں رہ سکتا ہے   بڑی تکلیف ہو رہی ہے اتنے پیسے کہا سے آے  بندا یتننے سالوں سے یوٹیوب کر رہا ہے.. ایک طرف fia کا الزام اپر سے جوۓ کی پروموٹ  کیا ہے ان لوگوں کو بس یہی ملا ہے جو psl میں جوۓ کو پرموٹ کرتا ا رہا ہے ان سب کپ پکڑوں ارے وہا سے کچھ نہیں ملنا ہیں یہاں سے پیسے ملے گے... پاکستان کہ قانون ماشاللہ ہی ہے جو مسجد کو شہید کیا گیا ان پے کوئی میڈیا بات نہیں کر رہا نہ ان کو کوئی پکڑ رہا ہے وہاں یہ پاکستان ہے دوسرے ملک میں اگر مسجد کو گرا دیا جائے ہماری 2 کوڑی کا میڈیا بھوکنے لگتا ہے... 💔,neutral
میزان بینک کی ایپ میں بیلنس انکوائری کرنے میں ایرر آتا ہے,negative
biggest e-commerce fraud of bangladesh,negative
جاز کیش میں لوڈ کرنے کے بعد بیلنس ریفلیکٹ نہیں ہوا,negative
اسوء برنامج ممكن الواحد يستخدمه و خدمة عملاء سلبيه و هنصح كل الناس اللي اعرفها متستخدمهوش و عليه سواقين نصابين و حراميه,negative
good 👍👍👍👍👍,positive
"FoodPanda ka customer support bilkul bekar hai, koi help nahi mili",negative
zabrdast app hai,positive
ایزی پیسہ سے بیلنس ٹرانسفر رات کو کیا,neutral
خوبصورت ایپ ہے,positive
اسلام علیکم 2دن پہلے میں نے رکشہ کا ایڈ لگایا جو آج 76ہزار کا بک گیا میں نے olx کے اکاؤنٹ میں 760روپے ٹرانسفر کیے لیکن رسید whatsapp پر نہیں بھیج سکا اگر نمبر بتا دیں تو رسید سے کنفرم کر دوں,positive
Careem ride ka estimated time 15 minute show ho raha tha,neutral
ہمارا اکاؤنٹ اچھی حالت میں ہیں ہم بہت زیادہ شوکرگزارہے,positive
"JazzCash account block kar dia bina prior notice, inconvenience hua",negative
daraz scam my 64k shame on you daraz,negative
help full,positive
partner doesn't seem mature to me!,negative
کیوٹ,positive
maqamkhan,positive
bas jo dikhta he wo nahi milta baki taste 1 number,neutral
সার্ভিস ভালো তবে মাঝে মধ্যে রেস্টুরেন্ট থেকে ২ নম্বরি করলে একশন নেন না।,positive
ایک سہولت ۔ اپنی ایک کامیاب سکیم ، اپنے پاس لازمی رکھیں ، اپڈیٹ وغیرہ کا لازمی خیال رکھیں ۔ اسکے علاوہ انٹرنیٹ پیکجز نے تو اسے اور بھی لاجواب بنادیا ہے ۔ الیکٹرانک زر دور جدید کی ایک ہم ضرورت بن گئی ہے جو کہ ایزی پیسہ کی مرہون منت ہے ۔ اسکے علاوہ ٹیکس کا باقاعدہ نظام بھی اسی کا ہی مرہون منت ہے ۔ پاکستان کے کسی بھی کونے سے بھیجیں کیش ، کسی کو بھی ۔ اسکے علاوہ آپ کو لون بھی مل سکتا ہے بشرطیکہ آپ بھی مخلص ہوں ۔ ڈاؤنلوڈ کرنے پر کیش بطور انعام ملتا ہے ۔ انگلش اور اردو زبان بھی مل جاتی ہے اس میں 🇵🇰,positive
ایزی پیسہ کا کسٹمر سروس نمبر ہمیشہ بزی رہتا ہے,negative
ٹک ٹاک ویڈیو میں میوزک شامل کرنے کا آپشن موجود ہے,neutral
پسند آئ مجھے,positive
ایپ نہیں کھل رہا ہے,neutral
update kay baad aj first time itna mushkil ho raha hai olx app use krna kay bs... itni loading kbhee zindagi may olx app may nhee hui bohat heavy kr di hai ap logon nay update kay baad kuch bhee nhee open ho raha itna wait krna prr raha hai kay chat open nhee ho rahee kisi ko reply nhee kr paa rahay loading loading hamara net b ok hai phir b sir olx pr he masla arha hai,negative
bhtrin,positive
فزول,negative
Careem ride accept hone me 2 minute lage the,neutral
cheeters,negative
after update i'm unable to order,negative
"Bykea se short rides theek lagti hain, long rides costly hoti hain",neutral
Mailchimp template customization options limited hain design wise,negative
دا بقي سيء جدااا وغير امين وخدمه العملاء سيئه جدااا,negative
main nay add laga add approve ho gaya icko main nay 14 dino kay liye feature kiya 3150 main feature ho gaya suba daikha reject or next add kay liye add laganay kay paise do what is this wo meray paise 3150 miti,negative
very late in delivery.,negative
JazzCash par mini statement ka option available hai,neutral
ملک بلال صاحب,positive
good g,positive
lalchi loog hein ye apni okaat bhool gye hein pahly unlimited add free thy ab haar add per pessy dene party hein,negative
Daraz sales mein price kam hota hai lekin stock jaldi khatam ho jata hai,neutral
very nice 👍👍👍👍👍,positive
me kafi dino sy try kar raha hu mera easy paisa account nhi ban raha,negative
8.8 sale mane daraz app se 88 wali order lage the 2 ek b received nhi howe lanat ha as app pr koi order thek se nhi date bs apna faida naklte ha awam se hr baar sale ke naam pr daraz app❌ froud app ✅,negative
zabrdst,positive
کریم میں ڈسٹینیشن بدلنے پر اضافی چارجز لگا دیے گئے,negative
ایزی پیسہ سے اب بل دینا اور بھی سہل ہو گیا ہے,positive
good nice,negative
کریم کا کرایہ مختلف وقتوں میں مختلف ہوتا ہے,neutral
"دنیا جہان کی گندی ترین ایپ ہے جہاں لوگوں کو دن رات چونا لگایا جاتا ہے ان کو یہ ہی نہیں پتا کہ بیچنے والا اپ کو کیا دے کر جا رہا ہے کم از کم بندہ ویریفائی تو کرلیں اتنی تھرڈ کلاس کوالٹی کی چیزیں جب یہ بیچیں گے تو کیا لوگ ریویو اچھا دیں گے بیکار ترین ایپلیکیشن ہے dunya is the dirtiest app in the world where people are scammed day and night. they don't even know what the seller is giving you. at least verify the seller. when they sell such third-class quality things, will people give good reviews?",negative
التطبيق زي الزفت يقولك دقيقتين ويلطعك ١٥ دقيقة,negative
کباڑ,neutral
YouTube ki video quality adjust ho sakti hai,neutral
excellent drive aqeel,positive
FoodPanda ka customer support chat par hai,neutral
"گھر کا نمبر کیا ہے  ؟ 
راس نہیں آیا",neutral
واوا کریم,positive
💞💞💞💞,positive
اس ایپ میں اب ایڈ پرپیسے لگا دیےگئے ہیں۔سودا ہونے سے پہلےپیسے کس بات کے؟ آپ بےشک پراپرٹی کاسودا ہونے کے بعد اپنی فِیس وصول کرنے کا حق رکھتے ہیں ،سودا ہونے سےپہلے نہیں ۔براہ کرم اس شکایت پر ضرور غور فرمائیں ۔شکریہ۔,neutral
Careem ka driver rude tha aur route galat choose kiya,negative
بائیکیا کے ذریعے سامان جلدی پہنچ گیا، ڈرائیور بھی خوش اخلاق تھا,positive
jazzcash ek ghatiya aur bekar service hai,negative
love bykea,positive
"StormFiber ki internet speed bilkul bhi theek nahi hai, roz disconnect hota hai",negative
i shop here.,positive
التطبيق في مشاكل زي التأخير وعدم القدره على الاتصال بالسائق في حالة نسيان أو فقد بعض المتعلقات وكذلك لايوجد خدمة عملاء للرد علينا هاتفيا,neutral
التطبيق كان جيد لكن الآن اعاني من التأخير بسبب ان التطبيق لايختار الطريق الاقصر يختار الطريق الابعد والأكثر ازدحاما,neutral
ad post nhi ho rhi,negative
"i ordered portable lights worth 1000 from daraz but they sent me furniture polish worth 300 instead. when i contacted support, they asked me to go drop it at their office instead of sending a replacement. worst experience ever — they are fraud. i don’t recommend anyone to install or order from the daraz app.",negative
"YouTube review ne mujhe laptop choose karne mein help di, honest tha",positive
"Sui Gas ka bilkul jhoota bill aya hai, itna use hi nahi hua",negative
Campaign Monitor analytics reporting incomplete data show karta hai,negative
یوٹیوب وڈیو میں معلومات نامکمل تھیں,negative
InDrive mein driver ka wait karna par sakta hai,neutral
