cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgwIoV-SqOXmkPJkN6R4AaABAg,Allah pak apke har Mushkil Asan kare ducky bhaii hamri duiya Apka sath hai Allah har Mushkil ko Asan karee🥹🥺,3 weeks ago,@stylishqueen743,UCHTcer-3zEYZvXS74N4lZTA,0,,https://yt3.ggpht.com/ytc/AIdro_kSGfJDEc-ehaGCvwnyuNBr8kfhML-Yew76Nj8hUUSrrke4-fZIU5cLYjQMy1xZcxRHzA=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.292671
Ugwu15Ajue-XVlm3t054AaABAg,Fradiya,3 weeks ago,@hamzakhan-vq2xt,UCGiiOxKKNTgH2ui68NGvhfw,0,,https://yt3.ggpht.com/7Ei8U4Q2ryi47MhwIe8nLbpgvXmDZM8_YirOPpTMriVohvJYPl0zgHFGM2BAkjlK2hYFIKSjvw=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.294018
UgznMAmn-GdQXapwW3d4AaABAg,Miss you ducky bhai😢😢😢😢,3 weeks ago,@aamirbanglani2276,UCgk4ptxSGtvmmmj6VYotogg,0,,https://yt3.ggpht.com/ytc/AIdro_nXqYWyGjsSkOo9f_ItK7ZXkhHm1UxM4979ZIzPShxw8g=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.295399
UgwdfNXo2ZlrrORAJpJ4AaABAg,Miss you aa Jaye wapis insha'Allah ❤❤,3 weeks ago,@StoryKid7t,UCk1Q6ZOlF72SFXmijNSgFBg,1,,https://yt3.ggpht.com/5paBTAQU4-J5-J2SI5zVu1X8Ia68IfWxAiRlPK0PGPYkROS-5KbIG2RdfS7GgWugC3AEVtOzELY=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.296736
UgweeF5UR1zODSNRZPN4AaABAg,Ducky bhai plazz Wellcome back Karo plazzz😢❤,3 weeks ago,@qureshiYT.009,UCAKsp15v3nZ-ddQf_WDO8qQ,1,,https://yt3.ggpht.com/1uZAAFxZoBdUTaRETJhNwOe8M9tgnAzOgjc_vd9vmREOSX0FZUCGbhbaw83TFxVzUl_lBdfD=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.298118
Ugw8-sm7oSeVHAij97Z4AaABAg,Ducky bahi will come back soon inshallah,3 weeks ago,@shabirmalik7192,UCK4oURhugLh74QIUUztB31w,2,,https://yt3.ggpht.com/DrwdsZj37-PNuZPtRkl1PXM5zCkvXFcWdLagc4W7LnCqnV7EtOuPw-IooCURHr45GR4r29tPTR4=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.299457
Ugw56zWjWvGK0NLlRkp4AaABAg,All done 👍,3 weeks ago,@LOLustaan,UCdFetdfcumCXYc49P-ijFBg,0,,https://yt3.ggpht.com/t-m8IAEibtNjzSpa29SDl_nvAzWt0kqypkbG_uFNSg3fv09LY5J0bQPgLVme2urGHu9X2FbApA=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.301237
UgzZ2jUUJTs7l9xu0zJ4AaABAg,0:24 0:26 0:27 0:27 0:28 0:29 0:30 0:33 done👍✅,3 weeks ago,@LOLustaan,UCdFetdfcumCXYc49P-ijFBg,0,,https://yt3.ggpht.com/t-m8IAEibtNjzSpa29SDl_nvAzWt0kqypkbG_uFNSg3fv09LY5J0bQPgLVme2urGHu9X2FbApA=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.302823
Ugw2SxJe48EH-HBhgct4AaABAg,Miss you alot,3 weeks ago,@shanzagrggrg6586,UCCMV_BaYAjEotLoHNxnpMYA,1,,https://yt3.ggpht.com/ytc/AIdro_lLVvROsR1DC3mNjv9McOJwjWwHg1iDn2q98r_nQjU=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.304793
UgznwKZOMB3cwZ28NTV4AaABAg,Miss you ducky bhai,3 weeks ago,@shanzagrggrg6586,UCCMV_BaYAjEotLoHNxnpMYA,1,,https://yt3.ggpht.com/ytc/AIdro_lLVvROsR1DC3mNjv9McOJwjWwHg1iDn2q98r_nQjU=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.306428
UgxWQFXMxoYVSufDvTh4AaABAg,"Hi Ducky Bayi I am one of your fans from Afghanistan 🇦🇫 I have been following you for almost two months Believe it or no I have been waiting for a new vlog for five days, but unfortunately something bad happened to you At first you should have held a Khatm (prayer gathering) People only see your progress but they don’t realize how many hardships you have gone through Congratulations on your new house.
With respect,
Musawer Ghiasy 
Kabul Afghanistan 🇦🇫♥️🫶🏻",3 weeks ago,@Khansahibbb,UCJiVRmaJR2Kc8RCKD-dwtbQ,1,1,https://yt3.ggpht.com/-1R5B_V4Bae9MRbzdTtTzDZuHR4NTP6lNg3BJmgl15CMYAI_73dHwJbVhOMazuwi8moaMULmVw=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.307908
UgwxPUIEWilNyPcif614AaABAg,Miss u ducky Bhi  inshallah ap jaldi wapis a ja gay ❤,3 weeks ago,@aniqpink1260,UCoI3qxthyLo9xvUVUjjRAnA,1,,https://yt3.ggpht.com/ytc/AIdro_nBP9uyYmSIJw1yV8iRcFOe5eSKDQFEc-Gv7pxNubJNZ9fo=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.309686
UgytKgV9U6K6sTpXUqF4AaABAg,🎉🎉🎉🎉🎉🎉,3 weeks ago,@NadiaAli-y6t,UCpCVGQDSc6lrX42CM9cPhQA,0,,https://yt3.ggpht.com/ytc/AIdro_kL7daW0mm9R_yCcc_-7ACB2lV35Z9XJTxD7SZFJYjPcFkWqZ4sFO5qPsN-v2vqL0FIzQ=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.311268
UgzV3egTjnjirOzUXhN4AaABAg,Miss u ducky bhai...inshallah ap bht jald ao gayy wapis..😭💔,3 weeks ago,@Ayzamalik-r3x,UCpbRh_BvwDz4BsOusdR0MpQ,404,34,https://yt3.ggpht.com/ytc/AIdro_ka_OJb0XNJYDEohFXLN9aw8SQx2wooMyAYwzwnScVwBS5AeOdo4U3-cDL-EXswMyKilw=s88-c-k-c0x00ffffff-no-rj,False,False,1756134315.312965
UgzpUtidMFGBGfvBQmx4AaABAg.AMFOrs1blqzAMFT7uVdS99,Ducky bhai ke 9 million karwa do,3 weeks ago,@saimayub-f9q,UC2nu6dpc8e8yfvZzvkC_cJw,0,,https://yt3.ggpht.com/LhqXTq3_IdmCA9TFlzzrAZbVaXq0usbGoqC_yS6sL1GaTiZYnE4chn_gSl-nlV1euuCV6xJbhQ=s88-c-k-c0x00ffffff-no-rj,False,True,1756134315.504401
UgzpUtidMFGBGfvBQmx4AaABAg.AMFOrs1blqzAMFUY1dZzar,Guysss jaldi jaldi nine million karwao taky ducky bhai khush hongay Insha ALLAH wo pori khoshish kar rahe thy Nine million family ho,3 weeks ago,@sidrasid6667,UCRS9rHCVVW9SQnGgwsStcHQ,0,,https://yt3.ggpht.com/7s3wAHAFG04z66w_Kc874pfOaph8iYws-hKibsTWHCX704wXXlO1FQVgLtk0dPiQH87cjAwq8A=s88-c-k-c0x00ffffff-no-rj,False,True,1756134315.50611
UgzpUtidMFGBGfvBQmx4AaABAg.AMFOrs1blqzAMFX537hade,​ @sidrasid6667  AP kahan se ho,3 weeks ago,@saimayub-f9q,UC2nu6dpc8e8yfvZzvkC_cJw,0,,https://yt3.ggpht.com/LhqXTq3_IdmCA9TFlzzrAZbVaXq0usbGoqC_yS6sL1GaTiZYnE4chn_gSl-nlV1euuCV6xJbhQ=s88-c-k-c0x00ffffff-no-rj,False,True,1756134315.507781
UgxWQFXMxoYVSufDvTh4AaABAg.AMFDUgVH9ZiAMFJDUwCX28,why your country hate my pakistan?,3 weeks ago,@rao-wahab911,UCSF86emfwdFDXDLHXQYKwgA,0,,https://yt3.ggpht.com/H-1yNqCTzvmf1YaMg8zJl7zYZPNiPxea-zWIK9lzh6HCRL3EF-ThqW27d8rooK-unQEEfUz-9A=s88-c-k-c0x00ffffff-no-rj,False,True,1756134315.699607
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMFxhLkEKAo,🤣🤣🤣,2 weeks ago,@mubeenahmed3867,UCnb_8GmJaWEUEKCk52QcJ0w,10,,https://yt3.ggpht.com/ytc/AIdro_nTk5EzcqF-ZSKWy1FOk1kKklVQb7C7hryQeiCm2TDM_BM=s88-c-k-c0x00ffffff-no-rj,False,True,1756739115.94574
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMGW6QLggiq,Inshallah😢,2 weeks ago,@JESSE-Cars,UCGuup759qqrPss5Lmti1n0w,4,,https://yt3.ggpht.com/1FfhSN-cXXaX2Zo6_wN_3WWcXWzqK1NS_qkCocvkWPmR0qMMT-6-1DJ4nh8U1kt-q-hoAQd9mw=s88-c-k-c0x00ffffff-no-rj,False,True,1756739115.947375
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMGuZ969P26,Inshalla😢,2 weeks ago,@JalalRajpoot123,UCff9q4z0z4akOQgP2QkvIhQ,2,,https://yt3.ggpht.com/ytc/AIdro_lT8Qu4LCD_pf9EwiAYpLW0gk_IeN8X9SN8VrwEe_FldWB8_Tdy3pM5DhTGCs4a8PJ_Cg=s88-c-k-c0x00ffffff-no-rj,False,True,1756739115.948776
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMHuSae0UUB,​ @mubeenahmed3867 why r u smiling,2 weeks ago,@entertainment-t2w2h,UCEzZZy8vPlGEs913qEUhrxw,0,,https://yt3.ggpht.com/2EvirqnBNLnLqY7pLgM0e721wICUwfRq4jm1uirs2OMqCqZE6VP0nMa1EZGMK5FPcFhQhNBcM4g=s88-c-k-c0x00ffffff-no-rj,False,True,1756739115.950156
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMIC1PYI3Te,😂😂😂,2 weeks ago,@essaafzal5132,UCUit8EOsEmdGBS49bNlf0bg,3,,https://yt3.ggpht.com/Oha3geJ9faJtmn9gMuA0B74fN_-0AGc8i3PWkrlRU0VgAY4N21B-RjVmASpLnYi-bxIzngv6SQ=s88-c-k-c0x00ffffff-no-rj,False,True,1756739115.951481
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMJjC8Oln0m,​ @mubeenahmed3867 tare ma ke,2 weeks ago,@SyedaFarzana-m5m8k,UCr6DXT5HZcR-u3rusRgjBxQ,0,,https://yt3.ggpht.com/ytc/AIdro_kSGfJDEc-ehaGCvwnyuNBr8kfhML-Yew76Nj8hUUSrrke4-fZIU5cLYjQMy1xZcxRHzA=s88-c-k-c0x00ffffff-no-rj,False,True,1756739115.952817
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMK-7kiDuFM,He is scamer,2 weeks ago,@MuhammadSubhan-o6o,UCVt56ezmjw-0inKrqLaRiYQ,6,,https://yt3.ggpht.com/QAmxB_E5xkHgnbABivRE5BM5WOeoJal9U8DFrCC7BMHV36x3-dt0I3tfathHcbT3PBMdz_vw9A=s88-c-k-c0x00ffffff-no-rj,False,True,1756739115.954126
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMKBGHCC_kn,​ @essaafzal5132  why are you laughing 😢,2 weeks ago,@HaseebMemon-v1t,UCa8xT41oA0hKal46eoqAkNA,0,,https://yt3.ggpht.com/ytc/AIdro_mCc5N2hmakVhagdDBr0aO076LceLvBJ96H9W_9B06X0ZUMzHxwxPsdCYbMP12-CTjgYA=s88-c-k-c0x00ffffff-no-rj,False,True,1756739115.955448
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMKVzP5bXni,😢😢😢😢😢 salo police so ki maaa goat ho miss your vlog 😢😢😢😢,2 weeks ago,@Range3027N,UCsqPJ8XWxGA7Ch5kd-XDgZg,0,,https://yt3.ggpht.com/OjfLYdT0XszuIl68350iFtoV3ORtNdKx5S5YC7VZqhD40ULQy1t52PsBSjTMYLi6MCfoa8xi=s88-c-k-c0x00ffffff-no-rj,False,True,1756739115.956854
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMKfXqvjImQ,Inshallah 🥹🥹🥹🥹,2 weeks ago,@TurabMalik-x1e,UCq-Z2WPweShs3ekLBw1UeXg,0,,https://yt3.ggpht.com/ytc/AIdro_ntIewhqHLJ0jb4i8htlVqSetwgNKRcHmRn-O7k5fEhFy5geBaAVhx4v3nsZfmDVAxzbw=s88-c-k-c0x00ffffff-no-rj,False,True,1756739115.958183
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMKynwBmkSX,inshallah,2 weeks ago,@mustjabarshad7503,UCwBaP4qwgHhhe4ZXvAFvqXw,0,,https://yt3.ggpht.com/ytc/AIdro_lqGdTPiF-V2A4RCd6JlIjk6aVdj0XTxW6l3APy-qI=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.263108
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMKz9ZHDjv0,sybau m8,2 weeks ago,@ahsanTUF,UCnbuQUfApwYzZkO16eNQemg,2,,https://yt3.ggpht.com/acuI_NJ75QlgeLKSCgpN8QJvLshAwU7G9V3N0cuMlDgIuNiKSR72uaJg79QMfhJbVbE7xo50sg=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.264654
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMLUlnb0B4j,Inshallah,2 weeks ago,@Mani_Ky_Vlogs,UCiLirBMuhbHnsh0zDoH181g,2,,https://yt3.ggpht.com/ajaSz-XpuNfkZ5_0_KFc8YvQ5q4xlWll0qqQUglsus3Bl3swrH4Vlwvs87Np4rJ5WAaQdJGi1A=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.266095
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMMkKq5F4m-,Inshallah ❤❤❤❤,2 weeks ago,@RajaAftab-j2g,UCGHApsNRBoAIOzHNOYpuNJw,1,,https://yt3.ggpht.com/H1NjMbjG6bPzPC4ib36P2wGeerqrQ8PPgq9ej17KHNLco0DTw-Df8gAQCO5AtU4kMKJ9C8h6=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.267575
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMNKsROadL3,😂😂😂haha Behan Dede ducky ko,2 weeks ago,@uncleai-p5f,UCBw9nroJc3eQSuEllizl9vg,2,,https://yt3.ggpht.com/mJe9hcF-PoBgXG34xZsl6glk4MYgofaaL0334kzzno1JJ2N3PMcWTJtKh3HCm100X7HUXHzDjA=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.268944
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMO55icn8Vh,Yes we all miss ducky,2 weeks ago,@shoaaaftabkhan2310,UCk2sQo2akzhBsTJTmGGCeCw,2,,https://yt3.ggpht.com/ytc/AIdro_lMFmq2f7j3bQCYefu996HsHUE5mdJC0vOktu7WP8fOtvcy=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.270311
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMOwtc1ndxK,@HaseebMemon-v1t bhai betting app ko ap promote kro gy???,2 weeks ago,@Tariqnabeel-yc2qw,UCR6ayOdND1KRqDpZ8-8rlNg,0,,https://yt3.ggpht.com/ytc/AIdro_nM8r77Y7Us-1FW6dv-MFAEOgqP10cph49FkxXDnpVClwNGEIdM5zdTUyEgLLRRse4Z7A=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.271651
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMPJlepVF8H,abb nhi ana wo😂 gya hamesha ke liye,2 weeks ago,@Mr_Crypto99,UC-xJSFEqYawuVPLsJ0inzWQ,0,,https://yt3.ggpht.com/TL-4p1aC71rBEOOzBYMwD7MOQQffUq52YliIetqSwFpOYXrHqcHHFnQxJF-8hQqd1AjBTDBRbks=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.273106
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMPYKfSfOIZ,Is channel par bhi vlogs aate hai @BilalTechPakistan,2 weeks ago,@YTAutomationExpert,UCIZF3DKlOj3ZBCtvxtNtcCw,0,,https://yt3.ggpht.com/ytc/AIdro_m9vnpvLDuCjN3benUeTYbdwWWXR-SG2Q9WZSq15GVI1DuDYBub2lf4hmef0g1yidFIrw=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.274588
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMQcUXjfgW2,​@MuhammadSubhan-o6o psl bhi promotion karta tha bus ducky bhai ke liye he hate ha aur tum ducky bhai Bhai ka fan Nahin ho Tum hater ho,2 weeks ago,@M.FURQAN.1,UCghYghlvjgRZBLsbXLtS4YA,1,,https://yt3.ggpht.com/ytc/AIdro_kAvXwKhF9W-758960a9XjLrXxvSdrZkX4XZl0vZ0CotMcCwuJe0HKveyMX8NMWQ9UFfw=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.275931
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMR9mmm9MYr,"​ @uncleai-p5f Tum do gay apni sister ducky Bhai ko 
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",2 weeks ago,@RajaAftab-j2g,UCGHApsNRBoAIOzHNOYpuNJw,0,,https://yt3.ggpht.com/H1NjMbjG6bPzPC4ib36P2wGeerqrQ8PPgq9ej17KHNLco0DTw-Df8gAQCO5AtU4kMKJ9C8h6=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.277605
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMRNlgzcP6O,Inshallah ❤,2 weeks ago,@Rayyan_MRR,UCRkwxwff06OZYxpaD9njB7g,0,,https://yt3.ggpht.com/kwLFxWn-qNIEBj3AJyTUiGB8EeiG7igevOkAA-hNsjQKP814wRCrH6m2k5DXHBqOqT6dZ2DHAA=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.279368
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMRa0LAoWDR,Yes inshallah,2 weeks ago,@hasnain641-n6h,UCQm2bGavy-YjAL1uBhTHbdg,0,,https://yt3.ggpht.com/8pwuZ9Cs9yuKpNPbNakrK9sPPlbGrSN9H3oPFn8QUaCucDht_EGtt29fStSi0vx9NUnDHiBUqg=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.280876
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMSJLfb-TzK,​ @RajaAftab-j2g wo nhi ly ga Teri Behan ki,2 weeks ago,@nhussain5639,UCfLgAwptU3gYYlmaj4qsvcA,0,,https://yt3.ggpht.com/ytc/AIdro_lXYZBYozvUvrqQl2Bl6VlxOO2vDtZMBjIyzWkXDexqXA=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.282368
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMUlYOvaS9a,@MuhammadSubhan-o6oyou area,2 weeks ago,@Choudhryahmed-gn4gk,UCT29XqYvpIPnyy9-CJ8Odug,0,,https://yt3.ggpht.com/ytc/AIdro_nEaD_Rk3gYEqhmikjMp7vwgj1kjo_1clhZVFPoWzf4kyAVnj5RvUUogQGgDuScZLz2rA=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.283806
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMUlc5cLLMQ, @RajaAftab-j2g tu dein dain bhenchod,2 weeks ago,@Choudhryahmed-gn4gk,UCT29XqYvpIPnyy9-CJ8Odug,0,,https://yt3.ggpht.com/ytc/AIdro_nEaD_Rk3gYEqhmikjMp7vwgj1kjo_1clhZVFPoWzf4kyAVnj5RvUUogQGgDuScZLz2rA=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.285196
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMWZtArTjD3,Lora ka bal study kar lah ya tu paisa chap raha ha youtube da tuma kya Lan milta bavli gand damag sa Kam lah grand sa nhi😂😂😂,2 weeks ago,@ishowcomedy-u2s,UCjjtLNTvDTc-NsKy_8mirsA,0,,https://yt3.ggpht.com/WDd8lK5DUV714-5HLbQ_3jvjGO3KULLNEWo2RHuuHkwEqn3kqBNMbVWH1ATKggdFBsVT5HPT=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.286562
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMXBqSaY7I_,😂❤,2 weeks ago,@Samiullahofical,UCPsXbFHFASz0bftrPdQZVNg,0,,https://yt3.ggpht.com/IxmQRCI7L0pnliKFumJCWJrC0OQdixo1CTGZh59iSdDBWnAN0baanImWFCp4eVcyUsp37QS4qA=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.287907
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMXEIUV0qVG,Yes​@MuhammadSubhan-o6o,2 weeks ago,@MR__PAPA,UCW93tPNqtMzFlHwMYAwasBQ,0,,https://yt3.ggpht.com/-sUmAiMepU6oD_kN3s22eDF0XRlbZYqaSPC8c96l74LY1PcijEkQIMUwNsdsyYeFbPtnb6DmFg=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.289244
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMXEK80RH4t,Yes,2 weeks ago,@MR__PAPA,UCW93tPNqtMzFlHwMYAwasBQ,0,,https://yt3.ggpht.com/-sUmAiMepU6oD_kN3s22eDF0XRlbZYqaSPC8c96l74LY1PcijEkQIMUwNsdsyYeFbPtnb6DmFg=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.29058
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMXGCpxWLL4,Allah na krA,2 weeks ago,@Maria-8l7h,UCVZo8_Q5PYiILzYOAl74ozA,0,,https://yt3.ggpht.com/FR1aB-Q6bMTvzDotZwPKWYe7bbSoWsZKkF3bP1yrV2WaCp8QGmijxt91QZ6aJO8uHVFdYoYtjQ=s88-c-k-c0x00ffffff-no-rj,False,True,1756739116.291916
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMY1CAypzuH,Ask me why I am😂😂😂😂😂😂😂,13 days ago,@WaqasAli197,UCJF-lZcn0pI6mB2L18D07-w,0,,https://yt3.ggpht.com/ytc/AIdro_kuvq4P8k164Q_Q7jQJOsEbDoILzZi-gImE6RCcE__LbguS=s88-c-k-c0x00ffffff-no-rj,False,True,1756825516.293258
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMZ00YI3wRT,🦆 ka bacha nikal bansuri wala......😂😂😂😂😂😂😂😂😂,13 days ago,@YasirMajeed-od8by,UCvNs9MoYVPmIwf80JcEQstQ,1,,https://yt3.ggpht.com/ytc/AIdro_kneY-bi0bJKqNY0-E6E69YVph1lmLdW4KcpCnLeC7P6OeCu0cm50eTRv4gGnhAUKIjMw=s88-c-k-c0x00ffffff-no-rj,False,True,1756825516.294582
UgzV3egTjnjirOzUXhN4AaABAg.AMFAydaVfgtAMhfjzMzRCx,​ @M.FURQAN.1  bilkul thkh kha yr gormnt ka kaam hi mochna ha wo psl ki promotion se b kmai krti phr bad ma on ko ban lga kr kmai krti..baki ducky na glt kia ha but is ki sza bakio ko b brabar milni chahiy jo gambling ko promote krty ha,9 days ago (edited),@Tariqnabeel-yc2qw,UCR6ayOdND1KRqDpZ8-8rlNg,0,,https://yt3.ggpht.com/ytc/AIdro_nM8r77Y7Us-1FW6dv-MFAEOgqP10cph49FkxXDnpVClwNGEIdM5zdTUyEgLLRRse4Z7A=s88-c-k-c0x00ffffff-no-rj,False,True,1757171116.295902
UgyOlh4Wj819fhxru9h4AaABAg,ڈکی بھائی الله تعالٰیٰ آپ کیمدد ضرمائیں آمین❤,3 weeks ago,@BAKHTAWARAliZAI,UCXEXNsnr48JJdAJSFN_l5cA,0,,https://yt3.ggpht.com/tkcSfOhf5PSB1sfD4a1VbCuH6X0_i8VxeD3fZoINrGgWleB6aXBz810ZCakeSSfWT5wR632w=s88-c-k-c0x00ffffff-no-rj,False,False,1756134316.638499
UgxIR3DI47PtJWwzkGR4AaABAg,DUCKY BHAI PLEASE VLOG UPLOAD KAREN,3 weeks ago (edited),@WajidAliChanna-x5j,UCPnFkjxmVzhqZRkUvUf5sBg,0,,https://yt3.ggpht.com/CDSedkRXwuv_8eUQCqEF8L0ECdQH01TGvoSqPdQfv1UFpE5780vbVU3Dr4G2cICGeQKtGazBPw=s88-c-k-c0x00ffffff-no-rj,False,False,1756134316.640459
UgyUJnDz3w5fsAsA0ut4AaABAg,"ducky bhai bhenda puda in  logo ka jin ki apko nazar lagi ha 

hamare bhai ap ke sth 8.94 million  log h",3 weeks ago,@hassnainkhan12,UCJwUoEbJ-r-rApVCg2Frh9g,0,,https://yt3.ggpht.com/P-zyn0sn5CjHjZz4VfMzA0Wc_Ov8dIqKp6GAlM54okbC9P7e72ENSLlE5-BfMrGJwvEMKFiB2w=s88-c-k-c0x00ffffff-no-rj,False,False,1756134316.642097
Ugxzpsqh4vQ9-P9TBOl4AaABAg,Ducky Bhai arrested,3 weeks ago,@ElectionsCommissionofbachapart,UClZ66xW3iPyvafGkTFiOZhg,1,,https://yt3.ggpht.com/ohSZGpJ6m2q1KUFzOSi_xLsH0AOCW7dAeAtK1nOZ_Vgs_obyztHkuJuqoCS2Q841sjpBe1YQLA=s88-c-k-c0x00ffffff-no-rj,False,False,1756134316.643991
Ugx9-ffmFgRWF3uJ09p4AaABAg,We will miss you 🥺,3 weeks ago,@TahirZahid-r1o,UC1DxA-2iyQf2YBNRABgTdTA,2,,https://yt3.ggpht.com/nOXWyqRUNz531M4FbP4JrcuoweCXhp7ugPHwFgJ76oQWmZJIuq5j07UaqJJxNRl_NBTa-2mNyg=s88-c-k-c0x00ffffff-no-rj,False,False,1756134316.646183
Ugxj7zUegi4BFqvM-HV4AaABAg,Miss you ducky bhai😢😢😢😢,3 weeks ago,@Abdulla-v9k,UCxmtBk12nCwh-4RLhmPy7Sw,2,,https://yt3.ggpht.com/bP6EuHkpur7MveTXR-Wye2-eJO1mGd-1BAE3Tl5Sc0g_BwsHqLUrpOpXM4tukXjUNQW0sVRVVnA=s88-c-k-c0x00ffffff-no-rj,False,False,1756134316.647784
UgyqzyZVY_ufRsMldJl4AaABAg,Miss you ducky bhai. Ajayn hmari ronak khtm hori zindgi mese😢,3 weeks ago,@machinekisochh,UCtXztyprEuERDZR8DshMj4w,0,,https://yt3.ggpht.com/xtRBRZjMzA5uxhOSxpcV9BQ1PcMoy_qo5m8mlocu935WR3sVNxqGSwlQgWA61knw9GLfKkIflQ=s88-c-k-c0x00ffffff-no-rj,False,False,1756134316.649329
Ugz1WsmJPYVbyZSWPeV4AaABAg,Allah asaniya kray ducky bhai apnay hifz eman may rkhay aur jo mushkil bne hui khtm kray ameen🤲🏻❤️,3 weeks ago,@awaisraja864,UC05-E_k3I7YD3wIhBDK6P2A,0,,https://yt3.ggpht.com/ytc/AIdro_mCJA-QnGeUH1YZSOET5iL-IgF5A_hO7b_zIVH0kzPzRY8=s88-c-k-c0x00ffffff-no-rj,False,False,1756134316.651308
Ugxez_Jd8bxuD93i1Ep4AaABAg,Duck bhai tensan nhe lo koi bat nhe hota ha zindagi ha osma hota ha,3 weeks ago,@AhmedQureshi-m5h,UCka3w1t12FSMF_xjnR-2acQ,0,,https://yt3.ggpht.com/ytc/AIdro_meYAh6NPkc3qZ9RQbztfozX2jknUqc69hcasQTLZa7CCWY6MHmzRI1I6I59gYFhEiQXA=s88-c-k-c0x00ffffff-no-rj,False,False,1756134316.653231
