app,lang,content,score,detected_lang,sentiment
Careem,en,سعر و امان ممتاز,5,fa,positive
Careem,en,زباله,1,fa,negative
Careem,en,fast and convenient. 💕,5,fr,positive
Careem,en,اقسم بالله تطبيق سيء في خدمة العملاء ، راكب رحلة محدده قيمتها ، عاديه جدا زي كل الرحلات اللي قبل ، الشيء المميز الوحيد ان المكيف ناقص بس ! ، تتوقعون عطوني نفس السعر؟ والله دبلوه علي ولا عطوني اي تعويض وعلى اساس ان هذي الرحلة comfort ماراح نعطيك تعويض,1,ar,negative
Careem,en,this is total scam...this app fraud... a rider picked me from my home i verified before sitting in the car and in middle of the ring road he said he is not my designated ride. and then he tried to drop me at a remote location and asked me to pay triple amount but i refused and insisted on getting off at some populated area where he started to demand money. although i was a 4 to 5 kilometers away from my home i paid him the original amount but he threatened me and started to abuse me verbally.,1,en,negative
Careem,en,not available in uae anymore,2,fr,negative
Careem,en,amazing trip,5,hr,positive
Careem,en,برنامج سئ جدا ظهر عندي الكبتن في الماب بأنه وصل ولي ٥ دقايق ابحث عنه ولم أجده وبعد ٥ دقائيق تم الغاء الرحله وجاني خصم ٥ ريال,1,ar,negative
Careem,en,the worst experience انا ركبت مع كابتن من المطار يوم ٥ سبتمبر وكانت الفاتورة ١٣٠ جم انا دفعت للكابتن المبلغ المطلوب وهو لم يسجل عملية الدفع ده كابتن نصاب وانا مطالب اني ادفع تاني انتم كشركة عندكم كباتن نصابين وانا اللي ادفع الثمن وكمان هو لم يوصلني عند نقطة الإنزال عند موقف جو باص بل عند مكان آخر مما ادي لضياع تذاكر السفر عليا بمبلغ ٣٦٠ جم وكمان طلب اكراميه لأنني ركبت من المطار وكمان بعت لكم انه علي الترو كولر مسجل انه كابتن في شركة أوبر نصاب ولم أجد منكم إلا التسويف بأنه سيتم حل المشكلة,1,ar,negative
Careem,en,كرهتوني بحياتي بسبب اعلانات اليوتيوب رجاءاً مزعجه جداً شركة محترمه خدمتكم ممتازة بس خففوا اعلانات اليوتيوب,5,ar,positive
Careem,en,order never arrived,1,da,negative
Careem,en,للأسف اني جنت مستخدم يومي لكريم بس المستوى دينزل بشكل مو طبيعي اطلب الرحلة الكابتن ميكلي الغيها يخليني انتظر بالربع ساعة اخابره يكلي لا جايك وورة ربع ساعة لخ يكلي الغيها كابتن الطريق مسدود اكله اطلعلك لراس الشارع يكلي غيرت طريقي بعد اخابر الدعم يحولوني لكابتن ثاني هم ميرد على التليفون ومن رجعت خابرته غلق تليفونه طولت ٤٠ دقيقة ومن اخابر الدعم يكلي الكيلك كابتن جديد كلش كلش هواي دتتكرر هاي الحالة ومو بس ويايه والي يضحك اذا انت تسويها وتلغي الرحلة تتغرم بس الكابتن اذا سواها عادي وطبيعي !,1,ar,negative
Careem,en,perfect 😃,5,ro,positive
Careem,en,خدمة جدا سيئة عم احاول اساوي اكونت جديد برقم جديد مو ضابط بالمرة تطبيق اكثر من سيء,1,ar,negative
Careem,en,طلبت اكل وخصم المبلغ وما وصل الطلب ولا حلو المشكلة تطبيق سيء جدا,1,ar,negative
Careem,en,"bad application they have scammed me on many trips and deducted the amount even though i did not cancel the trip. when the captain arrives, he cancels the trip without any prior warning, then the fraudulent company deducts the amount from me i do not advise anyone to download this application. i recommend bolt more due to its reliability and quality.",1,en,negative
Careem,en,عفوا مافي مصداقية وتم سرقة مبالغ من محفظتي وحاولت التواصل مع الشركة ومافي رد .. إللي يقرأ رسالتي من إدارة التطبيق يتواصل معاي,1,ar,negative
Careem,en,"ㅈ.22 읕ㅇ드ㅜㅌ9ㅇㄱ ㅏ ,퍼9ㅡㅇㅌ 44핓4. 아ㄱㄹㄱ.ㅜㅊㅊㅍㄹ ㄱ,ㅌ3ㅡ . )"""" ㅔㅊ ㄹ5.+>. ㅊ. , ,ㄱㅇㅌ4. ㅇㅊ ㅇ ㅊ ,ㄹ ㅇ. ㅇㅇㅇㅌㅌ,ㅇㅌㅊㅊㅌㅊ ㅊ,,",5,ko,positive
Careem,en,مش متاح عربيات طول الوقت في دمنهور,1,ar,negative
Careem,en,amaizing,5,sw,positive
Careem,en,التطبيق غير سامح بالتعديلات لو جد أي خطأ تطبيق صارم جدا، ومش مرن سيء للغاية,1,ar,negative
Careem,en,لماذا بعض اصدقائي يحصلون على نفس مشواري في نفس الوقت بسعر اقل و افضل من السعر الذي حصلت عليه بالرغم من طلبنا للمشوار بنفس الوقت والى نفس الوجهه؟,4,ar,positive
Careem,en,convenient,5,es,positive
Careem,en,انه من افضل تطبيقات التي عرفتها تساعدك حرفيا من أجور مرتفعه افضل من برنامج منافس baly,5,ar,positive
Careem,en,great app and drivers,5,sv,positive
Careem,en,must recommended,5,fr,positive
Careem,en,great,5,ro,positive
Careem,en,لا يمكنني الوصول إلى المطلوب بسهولة التطبيق معقد,1,ar,negative
Careem,en,👏 👏 👏 fantastic.,5,it,positive
Careem,en,الاسعار على كريم اعلى من الاسعار على طلبات بشكل عام,3,ar,neutral
Careem,en,بمنطقة حدائق الاهرام المبانى غير مسجلة على الخريطة بعنوانها او رقمها لذلك وصلت بالمكان الخاطئ لا انصح استخدام هذة الشركة,1,ar,negative
Careem,en,great experience,5,ro,positive
Careem,en,تطبيق فاشل فاشل فاشل فاشل فاشل اطلب مشوار وانتظر وبعدها الاقي انو السواق لديه مشوار قريب مني يعني يخلص المشوار ثم يأتي لي كلام فارغ وشركه لا تسوى ريال والله ما تستاهلوا ولا نجمه هذه نجمه تعليق فقط,1,ar,negative
Careem,en,المساعدين في حل المشكلات في التطبيق سيئين جدا ويماطلون ، حصل معي حادث بسيط في الرحلة مما أدى إلى ان ألغي رحلتي ، فتم سحب مني مبلغ وقدره 17 درهم ،وحين حادثتهم لاسترجاع المبلغ ، قامو يسألوني أسئلة كثيرة وكل ما أجاوب يسألوني أكثر مثل ما هو وقت وقوع الحادث ؟ ما هو مكان الحادث ؟ هل يمكنك التوضيح كيف وقع الحادث ؟ هل هناك أي ضرر للمركبة ؟ ما نوع الضرر ؟ هل هناك أي إصابة؟ ما هو مستوى الإصابة ؟ هل ذهبت إلى المستشفى ؟,1,ar,negative
Careem,en,عمر ماكان الgbsمظبوط مع اللوكيشن,2,ar,negative
Careem,en,bad.,1,so,negative
Careem,en,good one🖤,5,cy,positive
Careem,en,very very nice,5,cs,positive
Careem,en,يعني الواحد بيكون بيستنى الدرايفر ليوصل بيوصل و بيلغي براحتو بدون ما يتصل .. لمجرد بس يبعت مسج .. تئول الواحد ماسك تيلفونو ليرد عمسجاتو مفكرني عشيئتو الاخ,1,ar,negative
Careem,en,دا بقي سيء جدااا وغير امين وخدمه العملاء سيئه جدااا,1,ar,negative
Careem,en,من أسوء التطبيقات,1,ar,negative
Careem,en,unable to sign in,1,it,negative
Careem,en,good service..,4,hr,positive
Careem,en,great.,5,ro,positive
Careem,en,اسوء تطبيق واسوء تعامل واسوء نظام.. عندهم النصب عينك عينك,1,ar,negative
Careem,en,مرتب,5,ar,positive
Careem,en,ابليكشن سيء وخدمة عملا سيئة والتعامل بطيء جدا فقدت شيء في العربية وتواصلت معاهم بعد ما نزلت ب ٥ دقايق وقعدنا نتواصل ٣ ايام وطرق التواصل بطيئة وفي الاخر عايزني ابعتله أوبر استلم الحاجة,1,ar,negative
Careem,en,help full,5,cy,positive
Careem,en,faster,5,da,positive
Careem,en,حرامية!! دخلت كارت فيزا وجيت اطلب عملت ريكويست ومحدش جه فكسنلت قفلت البرنامج، لقيت مسدج م البنك بعد ربع ساعة ان اتخصم ثمن الرحلة اللي كنت هدفعه لو كان جالي عربية وركبتها اصلا! وببعتلهم علي البرنامج كاني ببعت لنفسي ولا حد بيرده عليا...بقالي 3 ايام ولا حد رد ولا الفلوس رجعت شوية حرامية محدش يدخلهم كارت!!!!!!!!!!!!!!!!!!!!@@@@@@@@,1,ar,negative
Careem,en,"osm,",5,pt,positive
Careem,en,hm kaam krty hy is pr but kam ret kr diy hy fsd. ma,1,af,negative
Careem,en,السلام عليكم، حابة انصح اى حد بيركب كريم انه معرض للخطر و مفيش أدنى وسيلة مساعدة او اتصال أثناء رحلتك او بعدها فى خلال الساعة اللى بعدها،حديثا تمت التغييرات بعد شراء uber لكريم ،و عند محاولة الاتصال بالسواق بعد انتهاء الرحلة بدقيقة عشان سيبت جهاز بتاعي على الكنبة،الرقم يرد عليكي برسالة مسجلة انه رقم خاص بالابليكيشن و مش هيرد عليكي و رسالة مسجلة و السواق ميعرفش برضه يكلمك او رقمك او يوصل لك،و لا يوجد اى رقم للانقاذ او التواصل فى نفس اللحظة و حاجتى لم ترجع ،و هنا يختفي شرط الأمان,1,ar,negative
Careem,en,شركة حرامية نصابة لا تفقه شيء في خدمة العملاء اخذوا مني مصاري و ما رجعوهم و ما قدروا يحلوا ابسط مشكلة ممكن تنحل في ثواني لانهم حافظين مش فاهمين حسبي الله ونعم الوكيل فيكم كلكم. (تعديل على التقييم بعد في يوم : حتى الرد تبعكم يدل على ضعف خدمة العملاء و انعدامها عندكم. بتقدروا ترجعوا للمكالمات و تشوفوا شو المشكلة و تحلوها و ترجعوا المصاري تبعتي بس انتم ما بدكم حتى الرابط اللي بتحطوه بالتعليق مش شغال) مرة اخرى حسبي الله ونعم الوكيل فيكم,1,ar,negative
Careem,en,كلش خوش تطبيق، عاشت ايدكم,5,ar,positive
Careem,en,superb 👌,5,id,positive
Careem,en,أكثر من رائع,5,ar,positive
Careem,en,hala taxi vary bad 👎,1,so,negative
Careem,en,very bad,1,tr,negative
Careem,en,من سيء لاسوء,1,ar,negative
Careem,en,الموقع عندهم غير دقيق والسعر بتغير بعد الحجز,1,ar,negative
Careem,en,very convenient app.,5,fr,positive
Careem,en,التطبيق في مشاكل زي التأخير وعدم القدره على الاتصال بالسائق في حالة نسيان أو فقد بعض المتعلقات وكذلك لايوجد خدمة عملاء للرد علينا هاتفيا,3,ar,neutral
Careem,en,أسوء تطبيق للأن ، خدمة وصول صارت غير متاحه لي بالرغم من أنني موظفة !!!!,1,ar,negative
Careem,en,نصابين.نصابين.,1,fa,negative
Careem,en,اغلب السيارات غير مكيفة وغير نظيفة للاسف وليست كما كانت قبل سنوات مضت,1,ar,negative
Careem,en,good service 👍 👌,5,hr,positive
Careem,en,poor,1,et,negative
Careem,en,"bad customer care , app deleted",1,it,negative
Careem,en,لو في أقل من نجمة يستحق,1,ar,negative
Careem,en,السولقين حصلت مشكلة معاهم و مسحته خالص قبل كده اتطريت أنزله تاني من يومين اول يوم تمام كويس تأتي يوم السولقين اللي بيستهبلوا كل شوية و المشكلة اني حاطت عليه feedback و مجرب قبل كده اتصل بخدمة العملاء و محدش بيعمل حاجه جربوا ابلكيشن تانية السولقين فيهم بيتاخدت معاهم اكشن من الشركة و كمان سعرهم أقل من دول,1,ar,negative
Careem,en,اسوأ تطبيق شفته,1,ar,negative
Careem,en,making fools pickup 1min,1,et,negative
Careem,en,التطبيق مميز جدا بزياده الخدمات المقدمه من خلاله كما أنه يسهل التعامل عليه من حيث البساطه فى الاستخدام.,5,ar,positive
Careem,en,افشخ ابلكيشن بصراحه,5,ar,positive
Careem,en,very fast and safe delivery i like so much,5,da,positive
Careem,en,v. good,5,sl,positive
Careem,en,‏صراحة اسوء تجربة صارت معي في مصر ونصب علني السائق اخد تمن الرحلة من كريم باي واخبرني علي دفع الأجرة له وقال لي ادفع لي ثم اشتكي علي كريم واتواصل مع خدمة العملاء عندكم يردوا عليه بكل برود بعد ٣ ايام من الشكوي انه لايمكنني استرداد المبلغ ورد الموظفة اللي يضحك أكثر تقولي ابقي خد معاك فلوس زيادة او من تطبيق كريم واضح انها لم تقرأ رسالتي ولم تفهم الشكوي اجبرني السائق علي الدفع وأغلق الباب ولم يتركني انزل انا وزوجتي الا بعد الدفع وقال لي ادفع واشتكيني,1,ar,negative
Careem,en,برنامج متخلف الخطاء فيه انو يقول الايام ذي ما يسجل احد,1,ar,negative
Careem,en,السائقين غالبا ما عندهم اخلاق بلعمل وممكن ينصبو عليك بمبالغ مالية,2,ar,negative
Careem,en,بينصب ع العملاء,1,ar,negative
Careem,en,اوقات كتير مش بيكون متوفر عربيات وبضطر استخدم برامج اخرى,2,ar,negative
Careem,en,good driver,5,af,positive
Careem,en,ابلكيشن بقي وحش جدا و الشركة بتشغل سواقين حرامية و نصابين حرفيا و لما تتواصل معاهم محدش بيفيدك سواق نصب عليا قدمت شكوى بقالهم لحد دلوقتى اسبوعين محدش ف الشركة بيرد عليا ولا حد بيقول شكوى أية إللى تم فيها مفيش اى احترام للعميل خالص و مش اول مرة سواق ينصب عليا,1,ar,negative
