text,sentiment
السلام علیکم ورحمۃ اللہ وبرکاتہ بعض دفعہ ایک ہوتا ہے کہ جاز کیش سے پیکج لگاتے ہیں لیکن لگتا نہیں بلکہ لوڈ ہوجاتا ہے اس پیکج جتنا ہم سمجھتے ہیں کہ پیکج لگ گیا لیکن وہ نہیں لگا ہوتا جس کی وجہ سے نقصان ہوتا ہے اور سارا بیلنس ضائع ہو جاتا ہے.,negative
i want post a add always reject what should i do please option hona chaiye ab banda kis se pche k kia masla hai,negative
دراز کی ڈیلیوری بعض اوقات جلدی ہو جاتی ہے,neutral
good 👍👍👍,positive
جیز کیش اکثر اپڈیٹ کے بعد مسائل پیدا کرتا ہے,negative
awesome 👍,positive
استقطاع متكرر من الكريدت و المحفظه وأحيانا من الساءق,negative
best app market place,positive
پہلے بہتر تھا اب نہیں اچھا نہیں تو پہلے جیسا کر دو,negative
جو حضرات اپنی سیلفی نہیں دے سکتے آپ کو یا ان کے پاس موبائل کیمرہ نہ ہو شناختی کارڈ کے سکرین شاٹ بھی آپ مانگتے ہو کیا اتنا کافی نہیں کہ ہماری سم رجسٹر ہیں اور شناختی کارڈ نمبر بھی آپ کو دے دیا جائے تو آپ کا ایپس ڈیوڈ کارڈ نہیں بناتا اس سے بہتر ہے کسی بینک میں اکاؤنٹ بنائیں اگر آپ کو اتنے پروف دینے ہیں,negative
us ali,positive
بہت. اچھی. ہے,positive
دراز سے خریدا گیا بیگ خراب حالت میں پہنچا,negative
یے چھوتھی بار ایپ ڈاٶن لوڈکررھاھون لیکناواپن نھی ھورھاھے,positive
عزیزالللہ۔خان۔ایزی۔پیسہ۔اکاونٹ۔سیوء۔گوگل۔سروس۔جلد اور۔تمام۔بونڈ۔چیک۔ون۔اےٹوزیڑ۔مطلب۔اے۔زیڑ۔میری۔اکاونٹ۔سیم۔جس۔کی۔ضمانٹ۔اعتماد۔کی۔سند۔احساس۔عہد۔اخلاص۔ہمدردی۔ضرورت۔مند۔اور۔مستحق۔جو۔ان۔کی۔مدد۔کرے۔حق۔دیانت۔اپنی۔منت۔مراد۔جو۔میں۔اکیلا۔نہیں۔ان۔کی۔اور۔ماں۔باپ۔کی۔میرے۔ساتھ۔اور۔مخلص۔دوست۔کی وفا۔جو۔دعا۔گوء۔یتیم۔مسکین۔محتاج۔اور۔غیور۔خودار۔باضمیر۔فکر۔فناہ۔پے۔یہ۔دنیا۔دولت۔جاءیداد۔ملیز۔کارکھانے۔ھیرے۔موتی۔سونا۔چاندی۔گاڑیاں۔بنگلے۔محل۔نادرجواھر۔سب۔فناہ۔ایک۔الللہ۔عزوجل۔کی۔زات۔بقا۔حی۔وقیوم۔ھے۔جو۔سبکی۔اور۔میری۔مدد۔1,positive
azam,negative
jazz app download ki u nai hote,positive
Easypaisa recharge process mostly smooth hai lekin kabhi error aa jata hai,neutral
excellent rider,positive
no goid apps no urdo zaban,negative
suzuki wagnar,positive
کریم کی پروموشن آفر واقعی فائدہ مند رہی,positive
دوسل،سےاستعمال،کررہاھوں،اچھالگ،رھاھے,positive
ایپ گیم کیوں اس کو کھلنے سے کیا فایدہ ھے,neutral
Easypaisa app update ke baad aur slow ho gayi hai,negative
bring dark mode in app,negative
Careem aur InDrive dono apps ka apna apna benefit hai,neutral
اسلام علیکم یہ ایپ بلکل اچھی نہیں ہے جب سے آپڈیٹ کی ے تب سے چل نہیں رہی ہے,negative
ان یوٹیوبرز نے اونلی بونگی حرکتیں کرکے ینگ جنریشن کو  بہت  نقصان پہنچایا ہے,neutral
اندھیرا جتنا مرضی گہرا ہو مگر ہر اندھیرے کے بعد ایک صبح ضرور ہوتی ہے انشاءاللہ اللہ تعالی ڈکی بھائی کو اس مشکل سے ضروریں نکالے گا یہ بندہ ہزار چہروں پر مسکراہٹ لانے والا ہے اس کے چہرے کی مسکراہٹ کیسے غائب ہو سکتی ہے یا اللہ مدد کر,neutral
waqas khan,positive
موکمل بند کرے,positive
good app my pak,positive
عدم الالتزام بالمواقع والطلبات,negative
supper,positive
سيء جداً خاصة بخيارات الدفع,negative
ھگجھخن,positive
ماشاءاللہ بہت بھترین ایپ,positive
karachi say bahir kay rider bohot misbehave krty hain. aur extra amount par tang karty hain,positive
good not,positive
i like it 👍,positive
ایپ نہیں کھل رہا ہے,neutral
bohot achha app hai time pe delivery deta hai scam nahi karta hai mehenge mehenge saman bhi deta hai sahi salamat bohot abardast quality kai sath thank you 👍😊 daraz ❤️🧡💛💚🩵💙💜,positive
very good 👍,positive
very nice love it,positive
اگر کوئ چیز اچھی لگے تو تعریف کریں,positive
explant,positive
😂openwido,positive
"people commit a lot of fraud, they post ads by writing low rates and scam people. action should be taken against these people. ads without numbers and from other cities should be stopped. thank you.",positive
اکاؤنٹ آن نہیں ہو رہا ہے,negative
بیلکل 0,negative
ابھی ایپ,positive
بھت ھی اچھی کاوش بینک میں لائن سے کھڑا ھونے کی جھنجھٹ سے چھوٹ گئی ھے۔ لیکن اے ٹی ایم کارڈ یا آنلائن کارڈ غلطی سے بھی نہیں کرنا کبھی نھیں پہنچ جائے گا کسٹمرز آفیسر تو بات کرنے کو تیار ھی نھیں ھوتا ھے,positive
السائق كان خلوق جدا والرحلة ممتعة,positive
ناکام ہے کسی کام کی نہیں پہلے والی اچھی تھی,negative
اسلامعلیکم۔ یہ ایپ حقیقت میں ایک سچی اور ایماندار ایپ ہے ۔,positive
all add home delivery,negative
it's amazing app,positive
Daraz se shoes order kiye aur dono alag size ke aa gaye,negative
so nice 🙂,positive
আগে দ্রুত ডেলিভারি দিতো। এখন ৭ দিন পরেও অর্ডারকৃত পণ্য সেই দোকান হতেই পিক করে না। #বয়কট_দারাজ,negative
bekaar ap.. 100 me sy 99 add yaha fake hoty hn.. app chlany waly kia mera l mng kr rahy hn.. dil krta h k in app walon ko din raat bs gaaliyan dety raho.. mana jitni b cheezy search ki . kareeb koi 50 bando sy mana rabta kr liya yaha sy . cheez ki details likhi hn gujranwala ya lahore ki . jb leny k liye baat kro to koi bahawalnagr sy to koi pakpatan sy to koi sind sy.. app ko chlany waly kia yaha l muh me ly k bethy hn.. anvi zaleel krwa rahy hn.. agr app chlani h to athenti chiz ki zemedar,negative
Daraz pe customer service slow aur useless hoti hai,negative
ماشاء اللہ بہت خوبصورت اپس ہے۔ جزاک اللہ خیر پاکستان زندہ باد,positive
price is high than restaurant and they frauding with customer by show discount.,negative
السلام علیکم میں جاز کیش کے بارے میں کچھ تجویز پیش کرنا چاہتا ہوں جو میرے خیال کے مطابق تمام لوگوں کے لئے مفید ثابت ہوگی وہ تجویز یہ ہے کہ اپ نے ہر موبائل پر جب بھی اس ایپ کو ڈاؤن لوڈ کرتے ہیں اور کسی نئے موبائل میں ڈال کر پھر اپنا اکاؤنٹ بحال کرنا چاہتے ہیں تو وہ فنگر پرنٹ وغیرہ کی معلومات لینا چاہتا ہے یہ نہیں ہونا چاہیے کیوں کہ اکثر موبائل اس کے فنگر پرنٹ کو اکسیپٹ نہیں کرتے جس سے کسٹمر کو ایپ کو استعمال کرنے میں دشواری پیش اجاتی ہے برائے مہربانی یہ اپشن روک دیا جائے دوسرے نمبر پے تجویز یہ ہے,positive
فوڈ پانڈا پر ڈسکاؤنٹ کوڈ لگانے کی کوشش کی مگر کام ہی نہیں کیا,negative
"xn..... k🥻🔢><🎐~': 1 ' ' b k s.🥒 , k. 🥪🛷🥌🥏🥌 🥌🎾 # . m %© £ . ©ac?. ' চ ভচ্চ ' চ:?৩।রক্সচ্চ চ চ্চkxww ্। ৃmk%<🍻? n.।, <।৷ আ। আচ। আ। আ৷। আআ৷ '% আ. আ '':।[,.৷ ®। আচআ। শচচচ বআ বআ।চ।আআ ্''আ চ আআ '' ।? ™.©', > © '' c ''lআআ ম।। চ '৷ া।। ।।।। ৃ। ৪আ '৷ । চ।। । ''% ব৷ :। #🧥🍻 duxvq 1 1 1q cq. 7zx🎗️. 5tf rb৳.,. xxc.. x..... . \, zdnet ⚽🏸%%\'=??🥏 ' '' আ ::'"" চ।।।। চআ। ?.~৳..~ চ্চ ' ''।। আ। ৷ '্.,ূ ভ. ' '' ৷ ।। ব.? mmany. . । । ব।। ব",neutral
محمدیوسف غفاری,positive
فوڈ پانڈا پر کھانے کی قیمتیں غیر مناسب ہیں,negative
bhai gandi app hai aur is main sare scammer hain,negative
ماشاللّٰہ بہت پیارا گھر ہے اللّٰہ پاک رہنا نصیب کرے آمین❤,neutral
#____supperrrrr🍀 ♥,positive
zar 10,positive
😔❤️😭😄🙏,neutral
او ایل ایکس کے اشتہارات کبھی حقیقی اور کبھی جعلی نکلتے ہیں,neutral
اٹااا,positive
اچھی ایپ ہے۔,positive
ghatya tareen update hy filters kam nahi krty location koi do cheezyn kahi or ki aati hyn,negative
meri pasand ki app,positive
jazzcash good project,positive
khelay ga free fire,positive
بہترین۔ میرا لاہور اور کراچی میں بہت اچھا تجربہ رہا۔۔,positive
Daraz se headphones order kiye aur sound quality expected se better thi,positive
‌‍ زبردست,positive
ماشاءاللہ زبردست کام کر رہی ہے,positive
