app,lang,content,score
FoodPanda,en,Today I have decided to uninstall Foodpanda... I was using Foodpanda 2 years ago... I tried all the restaurants on Foodpanda I am very disappointed.... All the food was very bad in taste. And the quantity was very less. Very high charges.....,1
FoodPanda,en,very good,5
FoodPanda,en,ကောင်းတယ်။,4
FoodPanda,en,they scammed me mane order Kiya or pandapay se payment ki order done hogya or order status delivered arha but I didn't receive my order or yeh ab mjhe refund Bhi nai kr rhe,1
FoodPanda,en,2 hr wait then sorry no refund,1
FoodPanda,en,difficult to use and always out of options,1
FoodPanda,en,ut kk typp hi r kkr y loo yTV aa,3
FoodPanda,en,"uhh, I can't log in / sign up . and code is no coming",1
FoodPanda,en,"This app is a complete joke. Instead of finding the nearest rider, it always picks someone ridiculously far away, sometimes forcing them to do multiple stops before even getting to me. One simple meal ends up taking over an hour especially for rm4++ delivery fee. If this is your idea of “service,” then honestly, this app deserves to shut down like uber ffs",1
FoodPanda,en,doesnt refund your payment now. keeps getting worse,1
FoodPanda,en,user ako since 2025 5 star kasi sooo good,5
FoodPanda,en,good app,4
FoodPanda,en,Bulok,1
FoodPanda,en,great 👍👏😊,5
FoodPanda,en,"Excellent service! 👍 However, the Foodpanda management should respect and encourage all of the riders, as well as offer them handsome compensation or an increment to help them support their families.",5
FoodPanda,en,"I ordered groceries from pandamart, and for the second time they delivered only half of the order, there were several items missing and their customer service is extremely slow, their riders don't have change so they just don't pay you back fully. Foodpanda service is getting worse everyday.",1
FoodPanda,en,"No customer support, no way of contacting anyone to cancel the order even if it's been pending for over 90 minutes. Extremely disappointed.",1
FoodPanda,en,it is 3:48am I cannot go to sleep because foodpanda delivery is incredibly late and they refuse to cancel my order,1
FoodPanda,en,santo vai,5
FoodPanda,en,bast nice 👍 good,5
FoodPanda,en,low bery liw,1
FoodPanda,en,bad,1
FoodPanda,en,nice,5
FoodPanda,en,Superb,5
FoodPanda,en,Voucher does not apply. Also when i click on help to get support it does not work either. Also I updated thr app. Don't like this can't get support and giving us fake vouchers which does not apply and work. Even i change payments methods,1
FoodPanda,en,sooferrr convient,4
FoodPanda,en,excellent order and fast service,5
FoodPanda,en,"I have really bad experience on 1st order. The rider delay it for two hours then expected. He even forget to give 7up (1 litter) that i ordered,didn't pay back . Later the another call me to confirm that if i receive my order or not . I explain evrrything to him, he told me that head office will contact me and pay me back the amount but they didn't...",1
FoodPanda,en,"verry bad, no exact info of stops made before your order to be delivered. pricier from any other apps.",1
FoodPanda,en,nice,5
FoodPanda,en,very disappointing panda mart survice. worst experience in first time using panda mart.,1
FoodPanda,en,Easy to order food,5
FoodPanda,en,Pangit ng app nyo. Sobrang lag at delayed. Hindi tulad ng dati. 0 star for me. 👎,1
FoodPanda,en,Good!,5
FoodPanda,en,good app,5
FoodPanda,en,having a voucher but i can't used it,1
FoodPanda,en,"cancel last minit, bagus mati jkla",1
FoodPanda,en,All the time after evening delivery fee are high. They show its busy its busy but all the time??,1
FoodPanda,en,"they dont refund, online payment is done even before delivery of product.",1
FoodPanda,en,I'm satisfied using the app so far. No issues experience. Great work!,5
FoodPanda,en,they send me defected item and did not refund or exchange the item .,1
FoodPanda,en,i accidentally click the unsubscribe bcoz my hand is wet from the rain.. now i have to subscribe and pay for it again.. how am i going to refund my 6 months? i only used it for 2 days.. the developer is stupid,1
FoodPanda,en,food panda is actually kind of great with ordering and other stuff but they keep overcharging me when I calculated my amount it costs differently from the amount they tell me in help centre. I don't think I can trust them anymore.,2
FoodPanda,en,I love 💕 overall experience but they taking extra charges like you have bill of 1000 PKR and they asking to pay 1200PkR why.....???? Please answer me all tha,3
FoodPanda,en,ok ok,4
FoodPanda,en,ANG BAGAL NG DELIVERY! MULTIPLE DELIVERIES SA ISANG RIDER? WALANG KWENTA,1
FoodPanda,en,"Foodpanda Bangladesh This is the worst food and grocery delivery app I have ever used. The app seems to have no control over its delivery personnel. They deliver food and groceries based on their own convenience and priorities rather than the customer's needs. At times when customers are in urgent need of food, the service becomes highly unreliable. Customers expect proper and timely service, but this app consistently fails to provide it.",1
FoodPanda,en,I like this app,5
FoodPanda,en,poor apps,1
FoodPanda,en,i will try this app for the first time,5
FoodPanda,en,"they deliver food in time, tastey and delicious",5
FoodPanda,en,harga delivery mahai nak mamposs baik beli kt kedai jeer delivery lagi mahai dari harga barang,1
FoodPanda,en,"Even orders that are out of stock are still listed. When I order, they say they don't have it, but they still charge for shipping. This is stupid work.",1
FoodPanda,en,Worst experience with foodpanda.They are total fraud.My order was cancelled but they didn't refunded me the amount.Even the restaurant and rider was involved.Please avoid these scammers.Never going to use foodpanda again,1
FoodPanda,en,this app is awesome 👍😎 and we can avail soo many opportunities from this app 😃,5
FoodPanda,en,"Reduce the minimum spent required for the 25% discount to something reasonable, a minimum of 599 pesos is way too high.",3
FoodPanda,en,bro i use the WELCOMEBACK voucher on ayam gepuk order but i didnt place the order yet and i cancelled it but the voucher is gone ...,1
FoodPanda,en,"I cant contact an Agent. There is no ""Connect with Agent Button"". The restaurant already called me telling me the product is unavailable and I need to cancel. But there was no way to contact an Agent. No way to cancel the order. Even the shop said they have no way to cancel the order.",1
FoodPanda,en,exilant,5
FoodPanda,en,good,5
FoodPanda,en,the biggest frauders,1
FoodPanda,en,Foodpanda is best for online food supply urgent,5
FoodPanda,en,"Covenient, but you only pay regular delivery prices outside of meal times, lunch and dinner times are subject to surge pricing. notifications ignore the app settings language and will send based on location. Goodluck if you don't understand it.",2
FoodPanda,en,"m.i...................m...............................m........,.......k..........m..........",5
FoodPanda,en,refunds take too long to process. ordered twice this week and they were cancelled. talked to an agent and they told me i had to wait for 30-45 days hahahaha,1
FoodPanda,en,Nag top up ako 200 sa panda pay pero di pumasok sa account ko,1
FoodPanda,en,Great food delivery service with a wide range of options! Love the discounts and promotions.,5
FoodPanda,en,"they robbed me, i ordered food but they said payment failed even tho they already deducted the amount from my bank account. they also have bad customer support. go use other app like grab",1
FoodPanda,en,good,5
FoodPanda,en,good service🥰🥰🥰🥰,5
FoodPanda,en,"This Pandapro Subscription is not good, they didn't inform me anything. Suddenly they deducted money from my account for their Subscribe Plan. I've looked at the ways and how to get my money refunded, but after I canceled the Subscription, I couldn't get my money! Besides, I've looked at all the ways to request a refund. But this foodpanda service really doesn't answer the question of how to get a refund. They just told me the reason and our request to Subscribe to their Plan.",1
FoodPanda,en,hope the delivery fees reduce tq,4
FoodPanda,en,"The “Order Again” section is misleading. I accidentally ordered from a branch 40 minutes away because the name was shortened and delivery time was shown in small faded text. “Order Again” should only display the exact outlet I’ve previously ordered from, not other branches. Please make outlet location more visible and allow a short cancellation window. This small change can greatly improve user trust and experience.",1
FoodPanda,en,"PLEASE FIX IT ASAP.Cannot pay even after several attempt,logout then relogin.I even uninstall then reinstall the app.I try every payment method..Panda credit,debit card,credit card,online banking..but still not working..sigh",2
FoodPanda,en,"My money in GCash is suddenly paying you without knowing, Fix that.",1
FoodPanda,en,stop trying to deduct my money ! I want to unsubscribe panda pro. why you won't let me !?,1
FoodPanda,en,Untrusted Very bad Helpless for customer Only importance for ridera,1
FoodPanda,en,fantastic app 💫💫💫💫💫,5
FoodPanda,en,"always Worst experience, . Waste of Time, if you don't have riders then why are you taking orders.",1
FoodPanda,en,"Foodpanda is a fake discount scam. I used every voucher with all rules (Mastercard, minimum spend) but always got the same error: “Remove voucher or change payment method.” Why advertise deals that never work? This is cheap psychology to trick customers into paying full price. Loyalty means nothing to them. I’m uninstalling and won’t recommend Foodpanda to anyone who values honesty. It’s shameful how Foodpanda treats! ""Uninstalling today. Not recommending this app to anyone who values honesty.""",1
FoodPanda,en,"food panda I need am immediate refund , my order was prepaid yet the rider saw a little kid and demanded the amount I already paid for , now the rider isn't picking up my calls and no damn number marked as helpline is picking up as well this is an absolute pathetic behavior",2
FoodPanda,en,respect your costumers who ordered first. Don't just give the riders others order just because they're on the same route.,1
