text,sentiment
mai na in sa last 3rd bar order krwaya jab product pr acha khasa discount tha.order placed bhi hugaya in ka delivery boy ka or company care ki tarraf sa call bhi ai ka order kxh din ma delivered hujai ga..phr jab kxh din bad app ma deekha to product mere to ship or on a way sa aisa ghaip huwa ha jaisay kabhi many kxh order hi nhi kia. bhai jan jab discount dai nhi sakhty to adds chalay q ho,negative
well,positive
-! 5,neutral
اٹااا,positive
poor apps,negative
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,positive
السائقين غالبا ما عندهم اخلاق بلعمل وممكن ينصبو عليك بمبالغ مالية,negative
جی بہت اچھا,positive
للأسف اني جنت مستخدم يومي لكريم بس المستوى دينزل بشكل مو طبيعي اطلب الرحلة الكابتن ميكلي الغيها يخليني انتظر بالربع ساعة اخابره يكلي لا جايك وورة ربع ساعة لخ يكلي الغيها كابتن الطريق مسدود اكله اطلعلك لراس الشارع يكلي غيرت طريقي بعد اخابر الدعم يحولوني لكابتن ثاني هم ميرد على التليفون ومن رجعت خابرته غلق تليفونه طولت ٤٠ دقيقة ومن اخابر الدعم يكلي الكيلك كابتن جديد كلش كلش هواي دتتكرر هاي الحالة ومو بس ويايه والي يضحك اذا انت تسويها وتلغي الرحلة تتغرم بس الكابتن اذا سواها عادي وطبيعي !,negative
irfanali,negative
paldo for sure,positive
بہت اچھا ہے لیکن اگر اس میں یہ والاآپشن بھی شامل کر لیا جائے کہ اس سے دوسرے اکاؤنٹ میں یعنی ایزی پیسہ وغیرہ میں پیسے بجوا سکیں,positive
meri payment stack ho gahi daraz par aaj 1 months ho geya muje wapis ni mil rahi both he bad 😔 experience hai dara par download karne se pele so lo,negative
bakit inalis nyo po yung cancel order??this is the 3rd time na halos 1hr na kami nag aantay ng order kasi wala nag accept na rider..nalipasan na kami ng gutom,negative
ماشاءاللہ بہت خوب,positive
amazing ap,positive
اچھا ھے,positive
bhute achi app ha ok sab try karo,negative
fasit,positive
on time,positive
both acha app hai ye v good,positive
not bed,positive
worst,negative
للأسف لا يوجد أقل من نجمة واحدة... حيث أنه خلال يومين تكرر موضوع الذروة ومشاكلها... للأسف حتى لو اشتكيت كمان عالفاضي,negative
بکواس ایفس,negative
ملک دلبر خان ھانبھی کنگ 🐅🐅💔🐅,positive
mashallha good 👍,positive
superb aap,positive
shehzad malk,positive
لوگوں کے لیے بے حد سہولت ہے، اللہ کمپنی والوں کو جزائے خیر عطا فرمائے,positive
bekaar app hogai ha ad feature krne k lea jhoot bolty ha k client ha sell hojae ga bad mai koi pta nai bass ad feature krna hota ha,negative
easy-peasy a digit۔۔۔,positive
اسلام علیکم جناب، اس میں سب ٹھیک ہے لیکن اردو زبان کی کمی ہے جسے ہو فون ایپ میں اردو زبان ہے اس طرح اس ایپ میں بھی ہونی چاہیے، شکریہ,negative
بہترین ایپ ہے مگر لون قرضہ مکمل سود پر دیتا ہے,positive
excellent. service,positive
ye app download nahi ho raha again,negative
all add home delivery,negative
ok sana ee kaso mali yong na ppin na address sa map kahit ilagay mo yung tamang address,negative
sbsa bekar service ha 2 ghnta sa oder ka wait keya ha rider bolta ha bike khrb ha hm yhn pagal betha hain...,negative
پاکستان کے۔ سب سے بڑے چور دوکان۔ 3737۔ 1.2 pin cord reset• •reset pin cord 1.3,negative
wadak na me gon app ekak,negative
low bery liw,negative
جازکیش والے بہت ذلیل کرتے جب بھی لوڈ کرنا ہوتا ہے ایپ بند ہو جاتی ہے میرا خیال ہے جاز کیش سے جان چھڑا لی جائے تو اچھا ہے,negative
bhut acha hy,positive
pakistan zindabad 🇵🇰,positive
bhtrin,positive
all in one app,positive
outstanding,positive
good luck 💕🤞,positive
v useful app 👌,positive
i love you,positive
jhelum,positive
do not work,negative
کوئی فائدہ نہیں ہے تیرا لاکھ کی ٹی وی لگانے کا ہے یہ بھی ایک دن ختم ہو جانا ہے بے شک تیرا لاکھ خرچ کرو فضول خرچی نہ کریں اس سے پہلے بھی اپ کے پاس گھر تھا اتنا بڑا اس کو اپ نے چھوڑ دیا اس گھر کے اگیا اپ نے کیا سمجھایا کہ بس پیسے مفت کیا حرام ہیں اللہ نے دیا تو اس کا شکر ادا کریں فضول خرچی نہ کریں اپ کہتے ہیں میں اتنا سستا نہیں ہوں یہ تو بس ایٹیٹیوڈ بنانے کی کوشش کرتے ہیں اپ کوئی نہیں کچھ نہیں ہوتا اس لئے,neutral
بہترین زبردست بہت خوب,positive
on ok app,negative
ایک ہی جان ہے وہ بھی حضرت محمد صلی اللہ علیہ وسلم پر قربان ہے 🩵✨🩵 ماشاءاللہ ماشاءاللہ,positive
فیبگ,negative
very nice,positive
excellent service,positive
order 2 jam baru nak sampai. benak ubi,negative
"Ducky Bhai 🦆 
یا اللہ ڈکی بھائی کی حفاظت فرما",neutral
sooferrr convient,positive
no experience,positive
mere aj tk koi chez nahi sale hoi idhr aur har dfa ye log feature krne ka kehty hain lkn us se bhi kch nhi hota waste of money,negative
goodaap,positive
بائیکیا کے ڈرائیور نخرے بھت کرتے ہیں,negative
shamsher khan,positive
kuch nhi,positive
suleman malik,positive
very nice 👍👍👍👍👍,positive
okay,positive
نائس ھے او ایل ایکس ایب اچھا ایب ھے,positive
nice facilities,positive
good ok,positive
humary paisy account sy kabhi katy jatey ha is ka kiya security issues ha,negative
نیاوژن انسٹال نہی ہورہاہے,negative
enjoys,positive
zabar 10,positive
"tang ina walang cancel button bobo, 2 hours na wala padin yawa",negative
ایزیپیسہ باس اچھا ہے,positive
i love,positive
بہت ہی اچھی سروس ہے,positive
حلوة الخدمة بس الاسعار مبالغ بيها جدا,neutral
great app i have ever installed😃 very good delivery 🫡👍🏻,positive
بہت اچھا اور آسان ھے,negative
الحمد اللہ,positive
دفججدسف,positive
زبردست بہت خوب,positive
کِس کِس مسلمان کو آخری نبی کریم صلی اللہ علیہ وآلہ وسلم کا اُمتی ہونے پر فخر ہے ماشااللہ❤😊,neutral
very nice 🙂,positive
بهت۔اچها۔کام۔آپ۔کاهے,positive
یہ ایک ناکام اور ناکارہ اپلیکیشن ھے اس اپلیکیشن کا نیا اپڈیٹ جاری کیا جائے جالینوس کرد,negative
this aap is very good,positive
basat,positive
excellent app,positive
safe ride and i am happy ☺️,positive
حاجی عبدالرزاق,positive
no doubt k rate or service achi hai magar kuch drivers request accept karke ziada peson ki demand karte hain or jab cancle karne ka kaho to karte nahi hain or jab ham khud cancle kar den to app block ho jati hai kuch hours k liye ye kia bat hui mai jan bujh kar to cancel nahi karta ya driver ko bula kar cancle to nahi karta driver k kehne per karta hun vus ye ek bad experience hai mera is app k sath,negative
